Date,Open,High,Low,Close,Adj Close,Volume
7/20/2018,1093.050049,1101.425049,1085.550049,1094.525024,1080.671631,5003482
7/23/2018,1075,1089,1069.025024,1078.224976,1064.577759,8440066
7/24/2018,1073.5,1084.5,1073.5,1079.875,1066.206909,2604396
7/25/2018,1082.324951,1088.400024,1080,1085.175049,1071.439941,3519308
7/26/2018,1082.5,1101.724976,1082.5,1096.300049,1082.424072,10640546
7/27/2018,1100.974976,1105.974976,1092.349976,1101.074951,1087.138428,5277298
7/30/2018,1099.5,1099.5,1079.699951,1084.949951,1071.217651,3584560
7/31/2018,1080,1092.949951,1075.025024,1089.75,1075.956909,4430472
8/1/2018,1081.400024,1087.5,1075.849976,1079.349976,1065.688599,3035780
8/2/2018,1076.75,1076.849976,1060.675049,1065.099976,1051.618896,4452852
8/3/2018,1066.775024,1073.525024,1057,1060.824951,1047.397949,6802004
8/6/2018,1060.5,1068.699951,1053.050049,1057.150024,1043.769531,2872316
8/7/2018,1062.5,1067.25,1054,1065.449951,1051.964478,3714228
8/8/2018,1067.925049,1075.900024,1066.525024,1068.175049,1054.655029,4972690
8/9/2018,1071,1071,1047.324951,1059.25,1045.843018,4472204
8/10/2018,1061.75,1061.900024,1049,1057.224976,1043.843506,2721470
8/13/2018,1042,1051.974976,1040,1045.824951,1032.587891,5027126
8/14/2018,1049,1052.5,1043.599976,1044.550049,1031.329102,2467982
8/16/2018,1041.5,1043.349976,1033.199951,1037.849976,1024.713867,5312580
8/17/2018,1041.449951,1046.525024,1035.824951,1038.675049,1025.528564,3032664
8/20/2018,1037.5,1053.800049,1037.5,1048.099976,1034.834106,3905568
8/21/2018,1049,1056,1046.324951,1048.025024,1034.760132,3888160
8/23/2018,1052.5,1053.5,1038.425049,1039.949951,1026.787109,6287276
8/24/2018,1035.5,1046.800049,1033.025024,1034.925049,1021.825928,4857314
8/27/2018,1038.5,1044.25,1035.125,1040.224976,1027.058716,6287394
8/28/2018,1044,1049.125,1039.400024,1047.425049,1034.167725,4986766
8/29/2018,1046.074951,1047.025024,1036.375,1039.25,1026.096191,4936846
8/30/2018,1041.800049,1043.949951,1030.925049,1033.050049,1019.974731,10913730
8/31/2018,1034.599976,1039.375,1029.125,1030.599976,1017.555542,7885750
9/3/2018,1034.699951,1039.474976,1031.75,1037.525024,1024.392944,3830804
9/4/2018,1038.449951,1038.974976,1024.5,1025.900024,1012.9151,3565268
9/5/2018,1026.900024,1030.099976,1017.775024,1022.924988,1009.977722,2820754
9/6/2018,1024.5,1029.5,1016.299988,1026.099976,1013.112549,5201206
9/7/2018,1025.5,1030,1020.375,1028.474976,1015.457458,2959650
9/10/2018,1027.5,1027.5,1012.549988,1020.575012,1007.657532,4299296
9/11/2018,1023.150024,1024,997.075012,1000.200012,987.540344,9093268
9/12/2018,1000.950012,1010.674988,994.775024,1005.924988,993.192932,6123004
9/14/2018,1009.924988,1018.700012,1009.474976,1014.799988,1001.955566,5167336
9/17/2018,1010.650024,1011.474976,994,996.099976,983.492188,4669110
9/18/2018,997.450012,1004.924988,990.474976,994.599976,982.011292,4662868
9/19/2018,997.424988,999,978.25,980.674988,968.262451,8356132
9/21/2018,986.950012,999.924988,955.099976,985.125,972.656189,11305074
9/24/2018,983.625,986.099976,957.5,962.849976,950.663086,6695396
9/25/2018,962.849976,981,957.5,976.200012,963.844177,8341276
9/26/2018,981.474976,989,977.650024,984.099976,971.644165,7363362
9/27/2018,984.700012,993,977.575012,988.075012,975.568848,9176104
9/28/2018,990.325012,1007.724976,988.575012,1003.025024,990.329651,7230358
10/1/2018,1004.900024,1021,998.900024,1017.724976,1004.843506,6224794
10/3/2018,1015.224976,1026.099976,1003.5,1015.575012,1002.720825,7666074
10/4/2018,1004,1008.900024,971.5,978.875,966.485291,8985292
10/5/2018,976.974976,995,970.075012,982.650024,970.212524,7864590
10/8/2018,982.5,984.5,965,972.5,960.19104,10064010
10/9/2018,972.200012,982.5,965,970.299988,958.01886,6229682
10/10/2018,972.5,991.125,967.75,983.575012,971.125793,7969966
10/11/2018,962.5,974.150024,958.799988,968.775024,956.513184,7179952
10/12/2018,972.5,998.549988,971,990.924988,978.382751,4800160
10/15/2018,995,1005.400024,985.150024,1004.025024,991.317017,6292984
10/16/2018,1001.5,1009.099976,993.75,996.375,983.763794,4703002
10/17/2018,1003.049988,1006.5,981.75,987.299988,974.80365,3970398
10/19/2018,979.450012,990.424988,979,983.875,971.421997,4933674
10/22/2018,1007,1010,994.299988,999.450012,986.799866,10165580
10/23/2018,986.5,999.450012,986.5,992.424988,979.863831,9714282
10/24/2018,1002,1004.400024,986.299988,996.125,983.516968,9036168
10/25/2018,986.799988,1001.799988,981.224976,984.400024,971.94043,14923528
10/26/2018,984.400024,988.599976,974.5,980.599976,968.188477,7577856
10/29/2018,982.049988,982.474976,947.599976,963.150024,950.959351,8522140
10/30/2018,962.5,966,949.650024,956.375,944.270081,6914352
10/31/2018,951.025024,958.950012,942.5,955.875,943.776428,11724702
11/1/2018,965,965,948,956.099976,943.998535,9814526
11/2/2018,963,980,956,974.724976,962.387817,15046434
11/5/2018,974.950012,979.825012,969,978,965.621399,2852648
11/6/2018,977.5,988,971.474976,973.275024,960.956177,4242794
11/7/2018,980.5,982.474976,975,978.974976,966.583984,479380
11/9/2018,979.099976,979.950012,968.150024,972.700012,960.388428,5050810
11/12/2018,975.75,981,958.575012,960.525024,948.367554,3953882
11/13/2018,959.5,968.849976,954.099976,963.875,951.675171,6675210
11/14/2018,969.275024,980,968.299988,978.875,966.485291,13055318
11/15/2018,980.950012,988.650024,965.599976,987.575012,975.075134,5196262
11/16/2018,990.5,1006.5,990,1002.150024,989.465759,7906608
11/19/2018,1005.5,1010.5,1000.950012,1006.950012,994.204956,6143214
11/20/2018,1006.5,1009.799988,999.525024,1006.224976,993.489136,2852584
11/21/2018,1006.375,1011.974976,1002,1009.375,996.599243,3272802
11/22/2018,1006.625,1017.5,1000.075012,1002.75,990.058105,6487276
11/26/2018,1006.950012,1026,1006.025024,1024.900024,1011.927734,9092218
11/27/2018,1020.525024,1033.949951,1020.375,1032,1018.937866,6447720
11/28/2018,1032.5,1049.300049,1030.050049,1044.625,1031.403076,6510554
11/29/2018,1050.5,1068.699951,1047,1065.525024,1052.038574,15954318
11/30/2018,1065,1068.775024,1055,1064.224976,1050.755005,6520462
12/3/2018,1065.5,1071,1053.449951,1056.650024,1043.276001,5399928
12/4/2018,1052.699951,1055.5,1039.300049,1042.775024,1029.576538,4078710
12/5/2018,1039,1052.650024,1037.974976,1049.599976,1036.315063,5899422
12/6/2018,1044.849976,1050.824951,1042.5,1048.525024,1035.253662,5865126
12/7/2018,1053.349976,1059,1040.150024,1053.800049,1040.461914,4951960
12/10/2018,1032.949951,1052.400024,1032.949951,1044.375,1031.15625,5457528
12/11/2018,1028,1035.650024,1016,1029.775024,1016.741028,9452890
12/12/2018,1033.474976,1044.900024,1030.050049,1042.650024,1029.453125,5685244
12/13/2018,1047.5,1062.5,1045.650024,1050.650024,1037.351929,3532118
12/14/2018,1052.449951,1059,1044.025024,1047.849976,1034.58728,3079142
12/17/2018,1052,1066.300049,1049.5,1065.099976,1051.618896,4218662
12/18/2018,1062,1069.5,1051.300049,1067.724976,1054.210693,3706984
12/19/2018,1066.550049,1079.699951,1056.775024,1061.724976,1048.286621,4504948
12/20/2018,1056.275024,1070.224976,1051.324951,1068.724976,1055.197998,3990238
12/21/2018,1067,1074.550049,1054.525024,1055.574951,1042.214355,5110154
12/24/2018,1052,1052,1038.675049,1040.324951,1027.157471,2800744
12/26/2018,1038.5,1063.5,1034.5,1061.175049,1047.743652,3800958
12/27/2018,1066.5,1069.099976,1049.224976,1052.525024,1039.203125,5819934
12/28/2018,1058.675049,1068.875,1057.75,1061.449951,1048.015137,4707806
12/31/2018,1068.5,1068.5,1058.349976,1060.849976,1047.422729,2933264
1/1/2019,1063.824951,1075.5,1052.800049,1074.050049,1060.455811,3186720
1/2/2019,1071.400024,1073.75,1059.849976,1064.25,1050.779663,4067116
1/3/2019,1062.099976,1064.125,1051.5,1055.900024,1042.5354,6385832
1/4/2019,1057.625,1064.25,1055.175049,1058.724976,1045.324585,3643560
1/7/2019,1063.849976,1067.675049,1059,1060.324951,1046.904419,2693506
1/8/2019,1061,1061.75,1048.324951,1051.5,1038.19104,4171730
1/9/2019,1059,1060.675049,1051.300049,1058.400024,1045.003784,4284314
1/10/2019,1058.5,1061.900024,1046.324951,1054.25,1040.90625,3845770
1/11/2019,1056.900024,1062,1054,1055.949951,1042.584595,3204020
1/14/2019,1054.949951,1054.949951,1049.224976,1050.824951,1037.524658,2427580
1/15/2019,1052.525024,1063.25,1051,1060.949951,1047.521362,2543778
1/16/2019,1060.025024,1062.5,1054.125,1060.099976,1046.682251,2626226
1/17/2019,1062.625,1067.949951,1056.675049,1066.150024,1052.65564,4120114
1/18/2019,1067.5,1069.5,1057.275024,1065.125,1051.643555,2603988
1/21/2019,1069.974976,1083.25,1063.25,1074.074951,1060.480347,8780756
1/22/2019,1073,1073.400024,1064.525024,1067.925049,1054.408203,4398488
1/23/2019,1067,1067.925049,1050.724976,1052.699951,1039.375854,3812144
1/24/2019,1055,1060.824951,1048.949951,1051.125,1037.820801,5055786
1/25/2019,1046.5,1055,1045,1048,1034.735352,5631118
1/28/2019,1045,1051.025024,1038.375,1042.074951,1028.885376,7680218
1/29/2019,1039.125,1041.5,1026.5,1028.800049,1015.778381,7381394
1/30/2019,1028.625,1028.625,1014,1017.349976,1004.473328,9257080
1/31/2019,1015.5,1044.875,1011,1039.974976,1026.81189,8289702
2/1/2019,1039.974976,1058.5,1038.300049,1045.224976,1031.995483,7827094
2/4/2019,1047.5,1056.5,1041.324951,1052.449951,1039.129028,3969144
2/5/2019,1054,1059.5,1048.5,1057.025024,1043.646118,4345144
2/6/2019,1058.125,1063.5,1056.800049,1061.324951,1047.891724,5437842
2/7/2019,1062.525024,1065,1052.925049,1058.625,1045.22583,3608654
2/8/2019,1056,1072.474976,1053.324951,1061.324951,1047.891724,6117822
2/11/2019,1056.650024,1071.449951,1056.650024,1069.824951,1056.284058,3518182
2/12/2019,1069,1074,1062.400024,1064.849976,1051.37207,4886194
2/14/2019,1070,1070,1052.800049,1055.099976,1041.745483,3720694
2/15/2019,1053.675049,1054.050049,1039.099976,1050.324951,1037.030884,4208262
2/18/2019,1053.400024,1059,1043,1044.949951,1031.723877,3569372
2/19/2019,1044.849976,1054.074951,1039.099976,1042.025024,1028.83606,2634318
2/20/2019,1044.25,1055.5,1040.949951,1054.175049,1040.832275,2446250
2/21/2019,1050.849976,1059.974976,1046.800049,1057.949951,1044.559326,2630772
2/22/2019,1059.699951,1064.050049,1044.550049,1045.724976,1032.489136,4445354
2/25/2019,1047.574951,1064.974976,1047.574951,1062.699951,1049.24939,4070298
2/26/2019,1055.625,1062.5,1050.550049,1055.324951,1041.967651,4803714
2/27/2019,1058.050049,1062.224976,1044.074951,1046.125,1032.884033,3515046
2/28/2019,1046.550049,1052.925049,1036.599976,1038.775024,1025.627197,5822688
3/1/2019,1043.125,1050.449951,1038.5,1041.675049,1028.490479,4676464
3/5/2019,1044.449951,1055.550049,1035,1053.550049,1040.21521,5918638
3/6/2019,1055,1055.150024,1045.275024,1052.125,1038.808228,4229022
3/7/2019,1054.800049,1065,1047.5,1063.25,1049.79248,5102426
3/8/2019,1057.525024,1065,1054.724976,1064.099976,1050.631592,3526730
3/11/2019,1066,1071.849976,1061.099976,1064.224976,1050.755005,4612054
3/12/2019,1073.5,1087.5,1068.5,1085.5,1071.760742,7548646
3/13/2019,1087.5,1117,1086.050049,1113.275024,1099.184204,28583174
3/14/2019,1122.425049,1123.75,1105.300049,1112.375,1098.295654,7689932
3/15/2019,1115.5,1129.949951,1114.025024,1126.5,1112.241699,6381544
3/18/2019,1130.949951,1145.824951,1123.5,1130.724976,1116.41333,7179360
3/19/2019,1134.75,1137.949951,1125.5,1133.875,1119.523438,5978996
3/20/2019,1134.5,1150,1130.525024,1149.5,1134.950684,5855996
3/22/2019,1150,1153.5,1135.400024,1138.074951,1123.670166,15201940
3/25/2019,1130,1143.925049,1126.5,1140.650024,1126.212769,4599630
3/26/2019,1137.949951,1157.5,1136.300049,1155.675049,1141.047485,5893424
3/27/2019,1159.275024,1164.025024,1139.525024,1149.724976,1135.172729,6942650
3/28/2019,1149.400024,1162.5,1143.925049,1151.400024,1136.82666,9777164
4/1/2019,1162.625,1166,1152.300049,1155.900024,1141.269653,4823538
4/2/2019,1160,1160,1142.724976,1147.425049,1132.901978,5455248
4/3/2019,1146.050049,1158,1144.125,1146.375,1131.865234,3829726
4/4/2019,1146.375,1156.5,1140,1141.974976,1127.520874,4605776
4/5/2019,1143.900024,1156.875,1141,1152.800049,1138.208984,4175590
4/8/2019,1159.5,1161.474976,1140.050049,1144.699951,1130.211304,3199066
4/9/2019,1148.300049,1151.5,1133.5,1143.625,1129.150024,5388800
4/10/2019,1125,1142,1115.5,1118.675049,1104.515747,54064350
4/11/2019,1122.449951,1131.5,1118.474976,1128.75,1114.463379,4396650
4/12/2019,1126.050049,1136.099976,1126.050049,1132.625,1118.289307,4585222
4/15/2019,1135,1146.449951,1132.175049,1144.400024,1129.915283,5109890
4/16/2019,1145.474976,1154.949951,1140.150024,1152.525024,1137.937378,4136888
4/18/2019,1156.5,1157.525024,1144,1146.824951,1132.309448,5307428
4/22/2019,1162.5,1162.5,1130.5,1134.349976,1119.992432,10490210
4/23/2019,1138.775024,1145,1120.800049,1122.650024,1108.440552,7641200
4/24/2019,1125,1141.949951,1123.525024,1139.875,1125.44751,6177064
4/25/2019,1143.449951,1149.400024,1128.974976,1131.724976,1117.400757,9043318
4/26/2019,1132.949951,1142.5,1128.449951,1140.474976,1126.039917,5853784
4/30/2019,1142.5,1160,1139.199951,1158.724976,1144.058838,6268418
5/2/2019,1161.75,1179.824951,1158.75,1177.900024,1162.991211,8584650
5/3/2019,1182.099976,1189,1178.25,1183.974976,1168.989136,6175760
5/6/2019,1174,1175.949951,1158.525024,1164.224976,1149.48938,6874046
5/7/2019,1175.949951,1179,1159,1161.175049,1146.478027,4962102
5/8/2019,1161.275024,1161.900024,1144,1153.625,1139.02356,6032104
5/9/2019,1150,1150,1135.800049,1145.449951,1130.951904,4513862
5/10/2019,1145.675049,1162.449951,1145.675049,1148.25,1133.716431,5297100
5/13/2019,1148.025024,1156.675049,1140,1143.599976,1129.125366,5535816
5/14/2019,1148.349976,1155.5,1137.775024,1143.949951,1129.470947,5247372
5/15/2019,1148,1153.599976,1141.099976,1143.349976,1128.87854,4478174
5/16/2019,1140.275024,1159.5,1140,1155.324951,1140.701904,4025068
5/17/2019,1156.5,1184.650024,1155.800049,1181.050049,1166.10144,7379390
5/20/2019,1204,1219.349976,1190,1216.175049,1200.78186,8849816
5/21/2019,1219,1224.699951,1199.724976,1201.849976,1186.638062,5162588
5/22/2019,1205.925049,1213,1197.125,1202.875,1187.650146,5693330
5/23/2019,1204.5,1219.949951,1159.550049,1166.050049,1151.29126,16540998
5/24/2019,1179.849976,1193.074951,1170.074951,1186.675049,1171.655151,6846400
5/27/2019,1189.449951,1210.949951,1186.125,1204.175049,1188.933716,6024512
5/28/2019,1208.25,1210,1193.525024,1208.099976,1192.80896,3682420
5/29/2019,1205.099976,1215.400024,1205.099976,1208.449951,1193.154541,3737608
5/30/2019,1208,1223.949951,1206.525024,1219.775024,1204.336182,4679600
5/31/2019,1228.400024,1232.5,1178.400024,1212.675049,1197.32605,9892540
6/3/2019,1213.5,1229.900024,1212.474976,1228.550049,1213.000244,4240430
6/4/2019,1227.5,1232.875,1220.525024,1226.150024,1210.630493,3221494
6/6/2019,1226.599976,1235,1206.675049,1211.675049,1196.338867,7817462
6/7/2019,1212.824951,1227.125,1204.5,1223.824951,1208.334839,3985466
6/10/2019,1234.974976,1234.974976,1216.050049,1220.099976,1204.657104,3538570
6/11/2019,1225.75,1229.949951,1220.175049,1224.199951,1208.7052,3551646
6/12/2019,1222.5,1224.199951,1211.824951,1213.525024,1198.165405,3654310
6/13/2019,1217.974976,1226,1207.974976,1222.349976,1206.87854,5553974
6/14/2019,1221.474976,1229.474976,1212.5,1217.550049,1202.139404,5978460
6/17/2019,1217.5,1219.949951,1208.650024,1211,1195.672241,6405010
6/18/2019,1209,1216,1202,1208.625,1193.327393,6209826
6/19/2019,1213.5,1222.449951,1208.349976,1214.175049,1198.807129,5372138
6/20/2019,1214.175049,1218.5,1207.300049,1213.175049,1205.264648,5585746
6/21/2019,1213,1214.849976,1202.824951,1207.099976,1199.229248,6625130
6/24/2019,1205.974976,1215.300049,1205,1208.974976,1201.092041,3457500
6/25/2019,1209.925049,1220.75,1201.5,1214.349976,1206.432007,4449900
6/26/2019,1212.349976,1235,1211,1233.949951,1225.904175,5266818
6/27/2019,1234.375,1247.25,1228.074951,1231.150024,1223.122437,9939618
6/28/2019,1232,1237.5,1218.525024,1221.875,1213.907959,6378422
7/1/2019,1228,1244.5,1225.025024,1242.775024,1234.671753,4262080
7/2/2019,1244,1248.75,1233.599976,1247.5,1239.365845,3623414
7/3/2019,1249.5,1251.650024,1241.5,1244.824951,1236.70813,3731628
7/4/2019,1247.400024,1248.949951,1236,1241.900024,1233.802368,3996982
7/5/2019,1242.550049,1247.474976,1230,1236.199951,1228.139404,3791530
7/8/2019,1237.275024,1237.300049,1198.525024,1204.800049,1196.944336,7303570
7/9/2019,1201.925049,1205.400024,1186.5,1189.574951,1181.818604,8241344
7/10/2019,1189.375,1199,1183.125,1194.375,1186.58728,5784574
7/11/2019,1201.5,1207,1197.824951,1203.574951,1195.727173,4548798
7/12/2019,1209,1209,1192.525024,1196.949951,1189.145386,4488136
7/15/2019,1198,1201.5,1188.675049,1197.375,1189.567749,4116592
7/16/2019,1209,1209,1191,1195.599976,1187.804199,6385284
7/17/2019,1196.474976,1205.800049,1195.650024,1198.724976,1190.908813,3879868
7/18/2019,1201.5,1214.5,1200.949951,1205.949951,1198.086792,5401292
7/19/2019,1207.5,1210.349976,1183.5,1187.824951,1180.079834,4469614
7/22/2019,1172.5,1174.925049,1140.625,1148.625,1141.135498,11085648
7/23/2019,1147.25,1147.25,1121.025024,1131.75,1124.370483,13901432
7/24/2019,1128.375,1146.5,1125.5,1140.449951,1133.013794,8681870
7/25/2019,1142.5,1157.724976,1140.125,1143.025024,1135.572021,9731004
7/26/2019,1139.099976,1146.824951,1136.425049,1138.650024,1131.225586,6414914
7/29/2019,1136.775024,1136.775024,1111.525024,1122.150024,1114.833252,4988246
7/30/2019,1127.5,1135.599976,1119.949951,1126.125,1118.782349,5197068
7/31/2019,1120,1133.5,1117.125,1125.824951,1118.484131,6945920
8/1/2019,1114.550049,1120,1098.5,1110.900024,1106.112793,9120838
8/2/2019,1105.5,1112,1091,1107.175049,1102.403809,13912768
8/5/2019,1098.525024,1100,1081.25,1089.625,1084.929443,9911220
8/6/2019,1083.5,1105.125,1083.5,1094.550049,1089.833252,12445470
8/7/2019,1095,1101,1082.5,1092,1087.294189,9375068
8/8/2019,1099,1121.5,1091.5,1116.574951,1111.763184,9855800
8/9/2019,1123.5,1144.5,1119.900024,1141,1136.083008,15218056
8/13/2019,1136.650024,1136.650024,1101.300049,1110.175049,1105.390869,7720034
8/14/2019,1117.699951,1117.699951,1101.525024,1114.724976,1109.921265,7127026
8/16/2019,1107,1116.5,1102.050049,1113.849976,1109.050049,7623780
8/19/2019,1119.25,1121,1100.849976,1103.425049,1098.670044,4249100
8/20/2019,1104.625,1113.900024,1103.425049,1110.300049,1105.515381,5135296
8/21/2019,1112.449951,1120.599976,1107.099976,1112.925049,1108.129028,5236356
8/22/2019,1110.425049,1110.425049,1083.525024,1087.050049,1082.365601,6996022
8/23/2019,1080.5,1088.5,1069.800049,1081.349976,1076.690063,10049808
8/26/2019,1097.449951,1133.074951,1083.5,1128.074951,1123.213623,12640122
8/27/2019,1128,1136.449951,1120.050049,1129.974976,1125.105469,10330416
8/28/2019,1125,1128.675049,1113.175049,1123.75,1118.907349,6831294
8/29/2019,1123,1126.849976,1110.150024,1113.474976,1108.676636,7391858
8/30/2019,1116.75,1130,1111,1113.974976,1109.174438,9616660
9/3/2019,1110,1110.5,1098.074951,1105.474976,1100.71106,5714338
9/4/2019,1103.5,1137,1099.5,1123.875,1119.03186,7530352
9/5/2019,1124.5,1136.199951,1112.5,1117.574951,1112.758911,8648126
9/6/2019,1114,1128.300049,1110.650024,1122.949951,1118.110718,6435002
9/9/2019,1123,1130.449951,1108.050049,1124.800049,1119.952881,5321702
9/11/2019,1137,1137,1120.574951,1125.650024,1120.799194,7604558
9/12/2019,1125.349976,1144.400024,1124.074951,1135.425049,1130.532104,9066150
9/13/2019,1125.5,1133.724976,1119,1128.724976,1123.86084,7685670
9/16/2019,1125.949951,1131.324951,1120.5,1122.074951,1117.239502,5515092
9/17/2019,1123.949951,1124.25,1099.050049,1105.675049,1100.910278,5328278
9/18/2019,1108.650024,1112.074951,1090,1093.875,1089.161133,6479942
9/19/2019,1099.900024,1107.050049,1084,1101.050049,1096.305176,5311655
9/20/2019,1108,1209.900024,1105.400024,1199.599976,1194.43042,23075017
9/23/2019,1259.550049,1282.699951,1229,1257.25,1251.832031,20960205
9/24/2019,1250,1261.949951,1227.550049,1253.800049,1248.396973,11689524
9/25/2019,1249.900024,1249.900024,1230.099976,1239.699951,1234.357666,7804488
9/26/2019,1239.800049,1275,1236.349976,1242.5,1237.14563,15335780
9/27/2019,1248.25,1253.5,1237.599976,1244.199951,1238.838257,7436585
9/30/2019,1228.800049,1240,1216.5,1227.449951,1222.1604,9109229
10/1/2019,1231.5,1255,1221.099976,1248.800049,1243.418579,9384176
10/3/2019,1239.949951,1243.800049,1216.349976,1223.550049,1218.277344,8149438
10/4/2019,1236.650024,1239.599976,1185.300049,1189.699951,1184.57312,9201816
10/7/2019,1201.199951,1219.849976,1181.150024,1186.900024,1181.785278,11256610
10/9/2019,1197.099976,1229.900024,1190,1228.150024,1222.857544,8713635
10/10/2019,1221.800049,1225.949951,1197.199951,1200.550049,1195.376465,5778429
10/11/2019,1213.400024,1224,1188.949951,1198.800049,1193.634033,8593159
10/14/2019,1209,1219.900024,1197.400024,1204.400024,1199.209839,6133901
10/15/2019,1207,1225,1206.849976,1223.050049,1217.779541,4200187
10/16/2019,1231.650024,1235,1210.099976,1221.099976,1215.837769,5293408
10/17/2019,1227.5,1229.849976,1213.099976,1220,1214.742554,6121807
10/18/2019,1225.449951,1233.849976,1220.349976,1229,1223.703857,5616903
10/22/2019,1257,1257,1232.599976,1239.300049,1233.959473,10003114
10/23/2019,1246.849976,1249.75,1233,1241.599976,1236.249512,5095107
10/24/2019,1248,1254.150024,1226.349976,1236.099976,1230.773193,6553747
10/25/2019,1240,1246.849976,1220,1229,1223.703857,6496771
10/29/2019,1238,1257.349976,1237.699951,1242.5,1237.14563,7116284
10/30/2019,1246.900024,1262.699951,1243,1248.349976,1242.970337,6005683
10/31/2019,1257.699951,1263.900024,1227.099976,1230.349976,1225.047974,6608853
11/1/2019,1239,1243.75,1227.599976,1240.050049,1234.706177,5756130
11/4/2019,1246.449951,1250,1229.050049,1236.849976,1231.519897,4967588
11/5/2019,1241,1244.800049,1229.050049,1239.5,1234.158569,6183905
11/6/2019,1242.449951,1259,1228.050049,1256.650024,1251.234619,6065168
11/7/2019,1261,1269.699951,1250,1263.699951,1258.254272,8481517
11/8/2019,1259,1267,1251.449951,1255.599976,1250.189209,6625748
11/11/2019,1252.550049,1268.5,1250.5,1264.75,1259.299683,7143305
11/13/2019,1261.949951,1270,1253.599976,1257.550049,1252.130859,4646748
11/14/2019,1263.800049,1277,1257.199951,1273.900024,1268.410278,5527609
11/15/2019,1283.849976,1285,1271.099976,1277.900024,1272.393066,4639506
11/18/2019,1277,1279.449951,1258.699951,1262.050049,1256.61145,4565146
11/19/2019,1265.300049,1275,1261.099976,1271.900024,1266.418945,5285289
11/20/2019,1273,1282.949951,1267,1273.349976,1267.862671,5527129
11/21/2019,1270.25,1287,1268.349976,1283.349976,1277.81958,6009763
11/22/2019,1283.650024,1283.650024,1262,1264.75,1259.299683,3844005
11/25/2019,1264.150024,1279.5,1264.150024,1271.099976,1265.622314,3946778
11/26/2019,1278.449951,1279.75,1266.949951,1275.050049,1269.55542,4358001
11/27/2019,1276,1285.75,1271.199951,1278.400024,1272.890991,4790333
11/28/2019,1280.199951,1283.050049,1262,1265.300049,1259.847412,6183020
11/29/2019,1267.699951,1279.900024,1252,1274.949951,1269.455688,7783813
12/2/2019,1273.949951,1273.949951,1258.599976,1265.75,1260.29541,4473102
12/3/2019,1268.199951,1269,1253.800049,1255.400024,1249.990112,3495953
12/4/2019,1252.5,1256.900024,1234.199951,1251.650024,1246.256226,5697807
12/5/2019,1255.599976,1258.75,1240.75,1245.599976,1240.2323,6386247
12/6/2019,1248.949951,1260,1238.199951,1246.050049,1240.68042,6887325
12/9/2019,1249.5,1249.849976,1237.550049,1242.949951,1237.593628,4132675
12/10/2019,1251,1253.650024,1245.099976,1249.5,1244.115479,4894450
12/11/2019,1250.099976,1254,1242.5,1248.75,1243.368652,5527321
12/12/2019,1253,1269.449951,1253,1263.599976,1258.154663,6456574
12/13/2019,1265,1272.349976,1259.25,1263.849976,1258.403564,5887593
12/16/2019,1269.25,1270,1248.199951,1257.349976,1251.931641,5663788
12/17/2019,1260,1274.800049,1255.349976,1271.099976,1265.622314,6213677
12/18/2019,1283,1299,1273.650024,1292.349976,1286.780762,8723586
12/19/2019,1305,1305.5,1286.099976,1288.800049,1283.246094,6509188
12/20/2019,1288.75,1299.599976,1280.050049,1296.699951,1291.112061,7513022
12/23/2019,1299,1304,1288.800049,1302.400024,1296.787476,5097891
12/24/2019,1298.599976,1301.099976,1286.949951,1289.150024,1283.594604,3589604
12/26/2019,1289.699951,1291.849976,1264.650024,1270.449951,1264.975098,7474879
12/27/2019,1272,1279,1270,1275,1269.505615,3546496
12/30/2019,1282,1288.75,1274.050049,1282.150024,1276.624756,4667095
12/31/2019,1281.949951,1281.949951,1268.650024,1272.099976,1266.618042,4178528
1/1/2020,1276.099976,1280,1270.599976,1278.599976,1273.090088,1836849
1/2/2020,1279,1288,1279,1286.75,1281.204956,3068583
1/3/2020,1282.199951,1285,1263.599976,1268.400024,1262.934082,5427775
1/6/2020,1260,1261.800049,1236,1240.949951,1235.602295,5445093
1/7/2020,1258.900024,1271.449951,1252.25,1260.599976,1255.167603,7362247
1/8/2020,1246.949951,1262.150024,1240.050049,1257.300049,1251.881836,5666055
1/9/2020,1265,1275.800049,1263.099976,1271.400024,1265.921143,4773158
1/10/2020,1284.099976,1286.900024,1275.099976,1282.699951,1277.172363,4607290
1/13/2020,1282.699951,1296.5,1276,1286,1280.45813,3725784
1/14/2020,1289,1292.550049,1277.5,1289.5,1283.943115,3943145
1/15/2020,1286.400024,1287.949951,1274.099976,1284.25,1278.715698,5893724
1/16/2020,1282.050049,1291,1279.349976,1287.650024,1282.101074,3575200
1/17/2020,1281.75,1284.900024,1271.900024,1278.150024,1272.641968,8459407
1/20/2020,1304.849976,1304.849976,1252.5,1254.900024,1249.492188,11089225
1/21/2020,1250,1250,1238.400024,1244.349976,1238.987671,7492402
1/22/2020,1248.050049,1255,1234.400024,1240.849976,1235.502686,9184155
1/23/2020,1240,1246.849976,1231,1244.849976,1239.485474,5754460
1/24/2020,1246,1254,1239.099976,1244.550049,1239.18689,5915878
1/27/2020,1235,1235,1211.75,1213.199951,1207.971802,9444276
1/28/2020,1218.800049,1227.800049,1213.25,1223.199951,1217.928711,6706079
1/29/2020,1225.300049,1242,1222.25,1235.849976,1230.524292,6894175
1/30/2020,1238.949951,1238.949951,1217.199951,1226.050049,1220.766602,6055992
